title,price_gbp,price_excl_tax_gbp,price_incl_tax_gbp,tax_gbp,availability,rating,rating_numeric,number_of_reviews,product_type,UPC,product_url
The Goldfinch,43.58,43.58,43.58,0.0,In stock,Three,3,0,Books,c88422d8959260ab,https://books.toscrape.com/catalogue/the-goldfinch_252/index.html
The Giver (The Giver Quartet #1),12.3,12.3,12.3,0.0,In stock,One,1,0,Books,e2dac1f4739e0bd5,https://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html
The Girl with All the Gifts,49.47,49.47,49.47,0.0,In stock,Three,3,0,Books,92dcc54a27107a37,https://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
The Girl Who Played with Fire (Millennium Trilogy #2),22.14,22.14,22.14,0.0,In stock,Two,2,0,Books,bfa9cb304075d3e8,https://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html
The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,57.48,57.48,0.0,In stock,One,1,0,Books,8f5d16a5a9bd58b2,https://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
The Exiled,43.45,43.45,43.45,0.0,In stock,Three,3,0,Books,dd003e904727281a,https://books.toscrape.com/catalogue/the-exiled_247/index.html
"The End of Faith: Religion, Terror, and the Future of Reason",22.13,22.13,22.13,0.0,In stock,Four,4,0,Books,b3f2bc2cefb35f05,https://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,13.03,13.03,0.0,In stock,Four,4,0,Books,c6bf14cb901c63ac,https://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,57.35,57.35,0.0,In stock,Five,5,0,Books,63c0826ef59eae66,https://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
The Devil Wears Prada (The Devil Wears Prada #1),44.29,44.29,44.29,0.0,In stock,One,1,0,Books,a6ab0cb7106a67f2,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
The Demon-Haunted World: Science as a Candle in the Dark,52.25,52.25,52.25,0.0,In stock,Four,4,0,Books,f51062bf579507d9,https://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html
The Day the Crayons Came Home (Crayons),26.33,26.33,26.33,0.0,In stock,Five,5,0,Books,b22362b434e8ee62,https://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html
The Da Vinci Code (Robert Langdon #2),22.96,22.96,22.96,0.0,In stock,Two,2,0,Books,dabf11918b48b40c,https://books.toscrape.com/catalogue/the-da-vinci-code-robert-langdon-2_240/index.html
The Cuckoo's Calling (Cormoran Strike #1),19.21,19.21,19.21,0.0,In stock,One,1,0,Books,1be6d3b121865edb,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,26.78,26.78,0.0,In stock,Four,4,0,Books,cad70d6ffd53912f,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html
The Complete Poems,41.32,41.32,41.32,0.0,In stock,Five,5,0,Books,23707d3ddf14a999,https://books.toscrape.com/catalogue/the-complete-poems_237/index.html
The Catcher in the Rye,24.55,24.55,24.55,0.0,In stock,One,1,0,Books,487449f4f6322f0f,https://books.toscrape.com/catalogue/the-catcher-in-the-rye_236/index.html
The Cat in the Hat (Beginner Books B-1),16.26,16.26,16.26,0.0,In stock,Two,2,0,Books,b7f475238ed50429,https://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html
The Case for Christ (Cases for Christianity),47.84,47.84,47.84,0.0,In stock,One,1,0,Books,970bd3316219e7dc,https://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html
The Book Thief,53.49,53.49,53.49,0.0,In stock,Two,2,0,Books,a75e274c8814b539,https://books.toscrape.com/catalogue/the-book-thief_233/index.html
The Book of Basketball: The NBA According to The Sports Guy,44.84,44.84,44.84,0.0,In stock,Five,5,0,Books,08decd9664e5d56e,https://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html
The Blind Side: Evolution of a Game,53.71,53.71,53.71,0.0,In stock,Five,5,0,Books,cd3dcd83bb002e78,https://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html
The Autobiography of Malcolm X,23.43,23.43,23.43,0.0,In stock,Two,2,0,Books,b04a6a0db525857d,https://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,34.32,34.32,0.0,In stock,Three,3,0,Books,311634df10651e05,https://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
The Art of Fielding,22.1,22.1,22.1,0.0,In stock,One,1,0,Books,2858ac90c4758e1f,https://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html
"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,25.83,25.83,0.0,In stock,Two,2,0,Books,61002f3b7ba5d780,https://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
Stiff: The Curious Lives of Human Cadavers,36.74,36.74,36.74,0.0,In stock,Three,3,0,Books,a11ae5f07572ef49,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
Spilled Milk: Based on a True Story,49.51,49.51,49.51,0.0,In stock,One,1,0,Books,f08667e4c0458f37,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
Something Borrowed (Darcy & Rachel #1),48.96,48.96,48.96,0.0,In stock,Five,5,0,Books,ac27ab4bcd9c492e,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
Something Blue (Darcy & Rachel #2),54.62,54.62,54.62,0.0,In stock,One,1,0,Books,3fc9d51d1c4d6ba7,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
Soldier (Talon #3),24.72,24.72,24.72,0.0,In stock,Two,2,0,Books,feaaae90514eb2ac,https://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
Shopaholic & Baby (Shopaholic #5),46.45,46.45,46.45,0.0,In stock,Two,2,0,Books,c57d3c96af23c297,https://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html
Seven Days in the Art World,52.33,52.33,52.33,0.0,In stock,Two,2,0,Books,07806456878931bc,https://books.toscrape.com/catalogue/seven-days-in-the-art-world_220/index.html
Seven Brief Lessons on Physics,30.6,30.6,30.6,0.0,In stock,Four,4,0,Books,281a244ce1954711,https://books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html
Scarlet (The Lunar Chronicles #2),14.57,14.57,14.57,0.0,In stock,Four,4,0,Books,510832818edb6fbc,https://books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html
Sarah's Key,46.29,46.29,46.29,0.0,In stock,One,1,0,Books,5b2cd5b31a510848,https://books.toscrape.com/catalogue/sarahs-key_217/index.html
"Saga, Volume 3 (Saga (Collected Editions) #3)",21.57,21.57,21.57,0.0,In stock,Five,5,0,Books,7b870bf85d01c2dc,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html
Running with Scissors,12.91,12.91,12.91,0.0,In stock,Four,4,0,Books,28921443f052bea6,https://books.toscrape.com/catalogue/running-with-scissors_215/index.html
Rogue Lawyer (Rogue Lawyer #1),50.11,50.11,50.11,0.0,In stock,Three,3,0,Books,b4f5672f68ec3a83,https://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,41.67,41.67,0.0,In stock,Four,4,0,Books,89cad3f37c9ce226,https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
Rework,44.88,44.88,44.88,0.0,In stock,Two,2,0,Books,8e9dd8431170c09e,https://books.toscrape.com/catalogue/rework_212/index.html
Reservations for Two,11.1,11.1,11.1,0.0,In stock,Three,3,0,Books,ecdf73ee66c33b17,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html
Red: The True Story of Red Riding Hood,28.54,28.54,28.54,0.0,In stock,Three,3,0,Books,4c8ece50736f9e88,https://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html
Ready Player One,19.07,19.07,19.07,0.0,In stock,Four,4,0,Books,2ef5dc7e278e562a,https://books.toscrape.com/catalogue/ready-player-one_209/index.html
Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,43.55,43.55,0.0,In stock,One,1,0,Books,3c565df219ba3274,https://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html
Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,43.63,43.63,0.0,In stock,Three,3,0,Books,9707989a439757b4,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,39.13,39.13,0.0,In stock,One,1,0,Books,cb62418129b864a3,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
Packing for Mars: The Curious Science of Life in the Void,56.68,56.68,56.68,0.0,In stock,Two,2,0,Books,8e2dfd6bcf48e1e6,https://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html
Outliers: The Story of Success,14.16,14.16,14.16,0.0,In stock,One,1,0,Books,09a7b0b566ad6225,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html
Original Fake,31.45,31.45,31.45,0.0,In stock,Three,3,0,Books,c59283b05905c853,https://books.toscrape.com/catalogue/original-fake_203/index.html
Orange Is the New Black,24.61,24.61,24.61,0.0,In stock,Two,2,0,Books,8378c899988905ee,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html
One for the Money (Stephanie Plum #1),32.87,32.87,32.87,0.0,In stock,Two,2,0,Books,3250650a5c4e6f07,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html
Notes from a Small Island (Notes From a Small Island #1),40.17,40.17,40.17,0.0,In stock,One,1,0,Books,cb65e49993db9a93,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html
Night (The Night Trilogy #1),13.51,13.51,13.51,0.0,In stock,One,1,0,Books,c4d9fce9eff3b8ba,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html
Neither Here nor There: Travels in Europe,38.95,38.95,38.95,0.0,In stock,Three,3,0,Books,747cf7fca2ccdbd4,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html
Naked,31.69,31.69,31.69,0.0,In stock,Three,3,0,Books,54aeeb4610d3ae08,https://books.toscrape.com/catalogue/naked_197/index.html
Morning Star (Red Rising #3),29.4,29.4,29.4,0.0,In stock,One,1,0,Books,7ce5a92baabb6bc0,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,57.83,57.83,0.0,In stock,One,1,0,Books,7980fa06f2b704d8,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html
Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,55.46,55.46,0.0,In stock,Two,2,0,Books,e9056f9b5a40a301,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
Me Talk Pretty One Day,57.6,57.6,57.6,0.0,In stock,Two,2,0,Books,abc4a7ee16c21088,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
Manuscript Found in Accra,34.98,34.98,34.98,0.0,In stock,Two,2,0,Books,546da23278482b0a,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html
Lust & Wonder,11.87,11.87,11.87,0.0,In stock,Two,2,0,Books,0dcadb06206abd3c,https://books.toscrape.com/catalogue/lust-wonder_191/index.html
Lila (Gilead #3),12.47,12.47,12.47,0.0,In stock,Three,3,0,Books,4ef75307fb64e2ad,https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,33.26,33.26,0.0,In stock,Two,2,0,Books,4b3f4f151c99f472,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html
Life Without a Recipe,59.04,59.04,59.04,0.0,In stock,Five,5,0,Books,c53d9fefcda371e9,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
Life After Life,26.13,26.13,26.13,0.0,In stock,Two,2,0,Books,4ec53ff7e2263f32,https://books.toscrape.com/catalogue/life-after-life_187/index.html
Letter to a Christian Nation,22.2,22.2,22.2,0.0,In stock,One,1,0,Books,1de75f05d57bfc10,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html
Let's Pretend This Never Happened: A Mostly True Memoir,45.11,45.11,45.11,0.0,In stock,One,1,0,Books,1246e4ffeb5ac4ea,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html
Legend (Legend #1),43.69,43.69,43.69,0.0,In stock,Four,4,0,Books,0ce8075fab4a2b5b,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html
"Lean In: Women, Work, and the Will to Lead",25.02,25.02,25.02,0.0,In stock,One,1,0,Books,d5e1a9bfe22bbf9f,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,55.5,55.5,0.0,In stock,Five,5,0,Books,190fbebbf798c31a,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
Lady Renegades (Rebel Belle #3),53.04,53.04,53.04,0.0,In stock,Five,5,0,Books,16e843e6b853cc2f,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
Jurassic Park (Jurassic Park #1),44.97,44.97,44.97,0.0,In stock,One,1,0,Books,a0dd11f6abc421ec,https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,42.38,42.38,42.38,0.0,In stock,One,1,0,Books,d4a29356fc992879,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html
Is Everyone Hanging Out Without Me? (And Other Concerns),20.11,20.11,20.11,0.0,In stock,Three,3,0,Books,034829ffdd0a0aea,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html
Into the Wild,56.7,56.7,56.7,0.0,In stock,Five,5,0,Books,a7c3f1010d64799a,https://books.toscrape.com/catalogue/into-the-wild_177/index.html
Inferno (Robert Langdon #4),41.0,41.0,41.0,0.0,In stock,Five,5,0,Books,6c4646d90b60a56c,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",28.85,28.85,28.85,0.0,In stock,Three,3,0,Books,d8292cd5f1aca291,https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html
If I Run (If I Run #1),49.97,49.97,49.97,0.0,In stock,Four,4,0,Books,61569d12d4ae7161,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
I've Got Your Number,19.69,19.69,19.69,0.0,In stock,One,1,0,Books,6b32b561dab8036c,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,28.88,28.88,28.88,0.0,In stock,Two,2,0,Books,8010c7c148057fd3,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,33.14,33.14,0.0,In stock,Three,3,0,Books,6c4d17a46cac8787,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,43.7,43.7,0.0,In stock,Two,2,0,Books,1812b8f5641287e3,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html
House of Leaves,54.89,54.89,54.89,0.0,In stock,One,1,0,Books,557c03c284be1bf2,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html
Horrible Bear!,37.52,37.52,37.52,0.0,In stock,Two,2,0,Books,cc1ac978a6835ef6,https://books.toscrape.com/catalogue/horrible-bear_168/index.html
Holidays on Ice,51.07,51.07,51.07,0.0,In stock,Two,2,0,Books,0cb4856be3694a57,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html
Heir to the Sky,44.07,44.07,44.07,0.0,In stock,Four,4,0,Books,b003f8bb02f76dc5,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html
Green Eggs and Ham (Beginner Books B-16),10.79,10.79,10.79,0.0,In stock,Four,4,0,Books,621e2c310cec8d32,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html
"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,42.72,42.72,0.0,In stock,One,1,0,Books,4f6985aca357ae09,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html
Gratitude,26.66,26.66,26.66,0.0,In stock,Five,5,0,Books,c300cc9326592b65,https://books.toscrape.com/catalogue/gratitude_163/index.html
Gone Girl,37.6,37.6,37.6,0.0,In stock,Five,5,0,Books,d5c588b6f9c015e4,https://books.toscrape.com/catalogue/gone-girl_162/index.html
Golden (Heart of Dread #3),42.21,42.21,42.21,0.0,In stock,Four,4,0,Books,984b3b6e7479b571,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
Girl in the Blue Coat,46.83,46.83,46.83,0.0,In stock,Two,2,0,Books,41fc5dce044f16f5,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html
"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,45.17,45.17,0.0,In stock,Two,2,0,Books,d5f5a122a593b580,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html
"Friday Night Lights: A Town, a Team, and a Dream",51.22,51.22,51.22,0.0,In stock,Three,3,0,Books,a9aa3ed5b316470b,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html
Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,21.28,21.28,0.0,In stock,Four,4,0,Books,2ed3a794a70aa85f,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html
Fifty Shades Freed (Fifty Shades #3),15.36,15.36,15.36,0.0,In stock,Five,5,0,Books,ed813a848580ba50,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html
Fellside,38.62,38.62,38.62,0.0,In stock,One,1,0,Books,147019cae600694e,https://books.toscrape.com/catalogue/fellside_155/index.html
Extreme Prey (Lucas Davenport #26),25.4,25.4,25.4,0.0,In stock,Three,3,0,Books,588ba85ff11a3263,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html
Eragon (The Inheritance Cycle #1),43.87,43.87,43.87,0.0,In stock,Three,3,0,Books,b843f52a986a2914,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html
Eclipse (Twilight #3),18.74,18.74,18.74,0.0,In stock,One,1,0,Books,73f71f9556442117,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html
Dune (Dune #1),54.86,54.86,54.86,0.0,In stock,One,1,0,Books,36d5884d44484277,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html
Dracula,52.62,52.62,52.62,0.0,In stock,Three,3,0,Books,a7ec599c1a547746,https://books.toscrape.com/catalogue/dracula_150/index.html
Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,51.48,51.48,0.0,In stock,One,1,0,Books,98330e431e56a9ea,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html
Disrupted: My Misadventure in the Start-Up Bubble,15.28,15.28,15.28,0.0,In stock,Five,5,0,Books,81372abc86f65c79,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html
Dead Wake: The Last Crossing of the Lusitania,39.24,39.24,39.24,0.0,In stock,Five,5,0,Books,04d858cdeeee0da4,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,17.81,17.81,0.0,In stock,One,1,0,Books,d234ddecef49ef4e,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html
Darkfever (Fever #1),56.02,56.02,56.02,0.0,In stock,One,1,0,Books,468bd274ac084bb9,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html
Dark Places,23.9,23.9,23.9,0.0,In stock,Five,5,0,Books,66937c669c4da072,https://books.toscrape.com/catalogue/dark-places_144/index.html
Crazy Rich Asians (Crazy Rich Asians #1),49.13,49.13,49.13,0.0,In stock,Five,5,0,Books,c9782ad2a0ed9331,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html
Counting Thyme,10.62,10.62,10.62,0.0,In stock,One,1,0,Books,157f693d9e600ccc,https://books.toscrape.com/catalogue/counting-thyme_142/index.html
Cosmos,36.17,36.17,36.17,0.0,In stock,Two,2,0,Books,dbe33cf29ef1623d,https://books.toscrape.com/catalogue/cosmos_141/index.html
Civilization and Its Discontents,59.95,59.95,59.95,0.0,In stock,Two,2,0,Books,396385e3de5d18c3,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html
Cinder (The Lunar Chronicles #1),26.09,26.09,26.09,0.0,In stock,One,1,0,Books,7e9579921e5407cb,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,37.35,37.35,0.0,In stock,Two,2,0,Books,ef49db2aaa9bb547,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html
Career of Evil (Cormoran Strike #3),24.72,24.72,24.72,0.0,In stock,Two,2,0,Books,b461cf238506c5b8,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html
Breaking Dawn (Twilight #4),35.28,35.28,35.28,0.0,In stock,Five,5,0,Books,bbfc4a3b7b6c94a0,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html
Brave Enough,51.32,51.32,51.32,0.0,In stock,Five,5,0,Books,fd2337c1b73b686e,https://books.toscrape.com/catalogue/brave-enough_135/index.html
Boy Meets Boy,21.12,21.12,21.12,0.0,In stock,Three,3,0,Books,8e0bc2fe4e7d35b5,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,27.35,27.35,0.0,In stock,Two,2,0,Books,e256de8aa0c2115f,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html
Blink: The Power of Thinking Without Thinking,21.74,21.74,21.74,0.0,In stock,Five,5,0,Books,0bbc48294707ba96,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html
Black Flags: The Rise of ISIS,40.87,40.87,40.87,0.0,In stock,One,1,0,Books,860318b8e244f39c,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html
"Black Butler, Vol. 1 (Black Butler #1)",49.31,49.31,49.31,0.0,In stock,One,1,0,Books,15f415d436888b2d,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html
Big Little Lies,22.11,22.11,22.11,0.0,In stock,One,1,0,Books,d3f9c4539c0caa64,https://books.toscrape.com/catalogue/big-little-lies_129/index.html
Between Shades of Gray,20.79,20.79,20.79,0.0,In stock,Five,5,0,Books,155e42df837ee5ff,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html
Best of My Love (Fool's Gold #20),27.41,27.41,27.41,0.0,In stock,Two,2,0,Books,67dea6c75d6a1075,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html
Beowulf,38.35,38.35,38.35,0.0,In stock,Two,2,0,Books,3fb69f34e178d494,https://books.toscrape.com/catalogue/beowulf_126/index.html
Beautiful Creatures (Caster Chronicles #1),21.55,21.55,21.55,0.0,In stock,Five,5,0,Books,5439bae708bca198,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html
Awkward,38.02,38.02,38.02,0.0,In stock,Two,2,0,Books,1d89a2aa9f6ce50f,https://books.toscrape.com/catalogue/awkward_124/index.html
Ash,22.06,22.06,22.06,0.0,In stock,Four,4,0,Books,5d22e2a46604b6e7,https://books.toscrape.com/catalogue/ash_123/index.html
Are We There Yet?,10.66,10.66,10.66,0.0,In stock,Three,3,0,Books,ef9c4f2465513956,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html
Are We Smart Enough to Know How Smart Animals Are?,56.58,56.58,56.58,0.0,In stock,One,1,0,Books,da0349a87c8caa2f,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html
Annie on My Mind,36.83,36.83,36.83,0.0,In stock,Five,5,0,Books,7bf87402413c27ff,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html
And Then There Were None,35.01,35.01,35.01,0.0,In stock,Two,2,0,Books,cfe350b20d23b02b,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html
A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,30.48,30.48,0.0,In stock,Four,4,0,Books,bcee4f289ff6699c,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html
A Visit from the Goon Squad,14.08,14.08,14.08,0.0,In stock,Five,5,0,Books,5dbd6ec4e154ad2f,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html
A Storm of Swords (A Song of Ice and Fire #3),31.22,31.22,31.22,0.0,In stock,Two,2,0,Books,87beabf664115d79,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html
A Heartbreaking Work of Staggering Genius,54.29,54.29,54.29,0.0,In stock,Five,5,0,Books,c9770bb1d5a492a0,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html
8 Keys to Mental Health Through Exercise,31.04,31.04,31.04,0.0,In stock,One,1,0,Books,f5873c8fc7760000,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html
#GIRLBOSS,50.96,50.96,50.96,0.0,In stock,One,1,0,Books,165affa7adb5eded,https://books.toscrape.com/catalogue/girlboss_113/index.html
